,Row.names,baseMean,log2FoldChange,lfcSE,pvalue,padj,significant
14797,ENSG00000196150,99.02010159,0.088231336,0.059855814,0.093291907,0.251657237,unchanged
14798,ENSG00000196151,83.08425712,0.1233081,0.069844877,0.039727535,0.149423284,unchanged
14799,ENSG00000196152,91.89525103,-0.01651247,0.088523632,0.794109775,0.891835786,unchanged
14800,ENSG00000196154,1462.683639,0.102992667,0.076633608,0.104255939,0.269217621,unchanged
14801,ENSG00000196155,23.72683185,-0.324203739,0.209027501,0.007244222,0.052262802,unchanged
14802,ENSG00000196159,69.05315881,-0.000761364,0.109463063,0.988332342,0.994642351,unchanged
14803,ENSG00000196169,7.299536981,-0.054497612,0.132475655,0.258746645,0.469749959,unchanged
14804,ENSG00000196171,0.029629449,-0.00055722,0.12870032,0.995903536,NA,unchanged
14805,ENSG00000196172,71.76006283,0.178430076,0.111430317,0.025564431,0.113445747,unchanged
14806,ENSG00000196177,278.9109675,0.155868287,0.070883081,0.010010083,0.062948458,unchanged
14807,ENSG00000196182,648.1453437,-0.423407019,0.141128002,0.000188697,0.005003372,downregulated
14808,ENSG00000196184,0.020341987,-0.00042943,0.128698857,0.98290633,NA,unchanged
14809,ENSG00000196187,385.6707386,-0.351223545,0.132049857,0.000631622,0.010935251,downregulated
14810,ENSG00000196188,126.8538686,0.083365428,0.142180459,0.162522786,0.353803561,unchanged
14811,ENSG00000196189,710.1253175,-0.279534268,0.154855308,0.006973718,0.051043487,unchanged
14812,ENSG00000196196,0.009304593,-0.000319409,0.128698717,0.971024517,NA,unchanged
14813,ENSG00000196199,238.3675852,-0.053294702,0.076142562,0.385531789,0.593168685,unchanged
14814,ENSG00000196208,1.466759407,-0.063735579,0.149071322,0.026113562,NA,unchanged
14815,ENSG00000196209,282.9812938,0.000356157,0.097623575,0.998402035,0.999629815,unchanged
14816,ENSG00000196214,348.3380886,-0.00397705,0.051143711,0.931559752,0.967142219,unchanged
14817,ENSG00000196218,9.577437196,-0.28725692,0.360138343,0.016545731,0.086483938,unchanged
14818,ENSG00000196220,26.79238467,0.096316012,0.135534642,0.161815447,0.353095949,unchanged
14819,ENSG00000196227,638.8187777,0.091670063,0.070797033,0.120807214,0.29520425,unchanged
14820,ENSG00000196230,1425.210114,0.061761036,0.07108872,0.304071544,0.516436637,unchanged
14821,ENSG00000196233,3042.647856,0.188456958,0.078854572,0.004340637,0.036494433,upregulated
14822,ENSG00000196235,288.2279822,-0.376924129,0.154929614,0.00124884,0.01674922,downregulated
14823,ENSG00000196236,97.90752718,-0.054154672,0.083953008,0.395085744,0.602377372,unchanged
14824,ENSG00000196240,1.681014802,0.021384107,0.128360157,0.335538443,NA,unchanged
14825,ENSG00000196242,2.659729785,-0.008640638,0.124655134,0.800982549,NA,unchanged
14826,ENSG00000196247,538.8839266,0.266635886,0.11640752,0.002882732,0.028077278,upregulated
14827,ENSG00000196262,4159.92071,0.02596219,0.074559734,0.667905962,0.812612802,unchanged
14828,ENSG00000196263,24.36655043,0.029467897,0.106280512,0.631458481,0.788620944,unchanged
14829,ENSG00000196266,0.020927764,7.18E-05,0.128696265,0.946769054,NA,unchanged
14830,ENSG00000196267,214.73169,0.168527798,0.0856876,0.014999099,0.081893542,unchanged
14831,ENSG00000196268,458.4716042,0.053187775,0.088855844,0.413056581,0.619324895,unchanged
14832,ENSG00000196275,65.61248472,0.07184495,0.09124837,0.283846515,0.496866019,unchanged
14833,ENSG00000196284,97.61765444,0.256832949,0.110827523,0.002435119,0.025190196,upregulated
14834,ENSG00000196290,82.50053284,-0.040446779,0.099983007,0.528621746,0.714798331,unchanged
14835,ENSG00000196296,4.550665988,-0.100705293,0.167072891,0.078302045,0.226826831,unchanged
14836,ENSG00000196305,715.118846,0.058907599,0.071225557,0.322581186,0.535032498,unchanged
14837,ENSG00000196313,250.3200148,-0.171767509,0.098446026,0.019249895,0.095122383,unchanged
14838,ENSG00000196323,2763.696209,0.046286691,0.07344458,0.441787532,0.644421838,unchanged
14839,ENSG00000196329,1301.765457,0.016356664,0.080692722,0.793114225,0.89134516,unchanged
14840,ENSG00000196335,3.902280494,-0.062426626,0.138560548,0.196415603,NA,unchanged
14841,ENSG00000196338,22.04619986,-0.167478605,0.183230294,0.046929494,0.165154113,unchanged
14842,ENSG00000196341,0.006882246,0.000407343,0.128697882,0.935409163,NA,unchanged
14843,ENSG00000196345,65.11218257,0.092126865,0.083752568,0.156921007,0.346415941,unchanged
14844,ENSG00000196350,0.009146921,-0.000469055,0.128699602,0.969352848,NA,unchanged
14845,ENSG00000196352,1930.661116,0.257119878,0.13903927,0.007657014,0.054099401,unchanged
14846,ENSG00000196353,5.719174423,-0.040244979,0.124085664,0.421085947,0.627030725,unchanged
14847,ENSG00000196357,39.41039012,-0.035615639,0.076520067,0.564132165,0.741076223,unchanged
14848,ENSG00000196358,52.08994572,-0.271246281,0.277379394,0.016227744,0.085565029,unchanged
14849,ENSG00000196361,0.153646801,0.000741916,0.128689711,0.884552207,NA,unchanged
14850,ENSG00000196363,73.07439498,-0.347692607,0.356988138,0.008154604,0.05619067,unchanged
14851,ENSG00000196365,44.720572,-0.504136801,0.18947487,0.00041551,0.008687419,downregulated
14852,ENSG00000196367,317.0477896,-0.069539666,0.121269052,0.26420457,0.475318528,unchanged
14853,ENSG00000196368,4.138842531,-0.061219229,0.132480318,0.25067234,0.460214333,unchanged
14854,ENSG00000196369,296.1993469,0.041881326,0.091999091,0.52831123,0.714725416,unchanged
14855,ENSG00000196371,179.7015003,0.090160401,0.065633598,0.110647741,0.279158033,unchanged
14856,ENSG00000196372,41.29232276,-0.01102325,0.090330914,0.863819505,0.931857405,unchanged
14857,ENSG00000196376,0.093264154,0.001412721,0.128683567,0.866250051,NA,unchanged
14858,ENSG00000196378,26.19506735,0.012677069,0.085471212,0.843999536,0.919971458,unchanged
14859,ENSG00000196381,29.15575338,0.264460889,0.207120746,0.015100602,0.082189319,unchanged
14860,ENSG00000196383,0.009186817,-0.000342261,0.128699572,0.967079764,NA,unchanged
14861,ENSG00000196387,262.2377676,0.144281292,0.065460911,0.011116522,0.067316894,unchanged
14862,ENSG00000196388,0.367540168,0.007020925,0.128602008,0.796519531,NA,unchanged
14863,ENSG00000196391,2.832473442,0.027621991,0.124213459,0.519198694,NA,unchanged
14864,ENSG00000196396,330.4911337,-0.203132497,0.096789967,0.008200639,0.056316836,unchanged
14865,ENSG00000196405,858.4952135,-0.080498571,0.095636745,0.23804741,0.445847659,unchanged
14866,ENSG00000196407,10.34774956,0.076013467,0.147910979,0.111836573,0.280931036,unchanged
14867,ENSG00000196408,0.126703282,-0.001640756,0.128698303,0.96290222,NA,unchanged
14868,ENSG00000196411,88.45244888,-0.390889929,0.600311375,0.006179656,0.046970138,downregulated
14869,ENSG00000196415,1.154030788,0.004843933,0.127732863,0.852608139,NA,unchanged
14870,ENSG00000196417,384.3728241,0.105676595,0.055802108,0.035094689,0.138428495,unchanged
14871,ENSG00000196418,387.1287434,-0.002287618,0.072542147,0.96932076,0.985410844,unchanged
14872,ENSG00000196419,2035.650873,0.041718779,0.066722889,0.462685588,0.661679019,unchanged
14873,ENSG00000196420,0.602774129,0.001490392,0.128133841,0.872171221,NA,unchanged
14874,ENSG00000196421,0.361480571,-0.00996137,0.129207858,0.509893712,NA,unchanged
14875,ENSG00000196422,18.48910064,-0.188933458,0.198918905,0.039415472,0.148813297,unchanged
14876,ENSG00000196427,0.297912689,-0.001515222,0.128692623,0.920153948,NA,unchanged
14877,ENSG00000196428,239.0043643,0.148236939,0.11593355,0.056744023,0.185861388,unchanged
14878,ENSG00000196431,0.169859711,0.000688374,0.128665161,0.905285914,NA,unchanged
14879,ENSG00000196433,1.061039413,0.020392848,0.128632781,0.365828404,NA,unchanged
14880,ENSG00000196436,0.072024919,-0.001429989,0.128705501,0.945885187,NA,unchanged
14881,ENSG00000196437,124.6080744,0.140580972,0.078966211,0.029115885,0.123277138,unchanged
14882,ENSG00000196440,41.26766433,0.138098221,0.101899824,0.061365984,0.195077304,unchanged
14883,ENSG00000196449,76.03435236,-0.044338688,0.072348187,0.458596425,0.659062726,unchanged
14884,ENSG00000196453,29.07094654,-0.161211661,0.15819595,0.059073146,0.190990753,unchanged
14885,ENSG00000196455,715.8988419,0.047136943,0.038005042,0.193656469,0.392053892,unchanged
14886,ENSG00000196456,8.803051524,-0.183178073,0.194948892,0.041614277,0.153923894,unchanged
14887,ENSG00000196458,256.2750489,0.102029316,0.087110995,0.128852002,0.307171988,unchanged
14888,ENSG00000196459,180.6985773,-0.027813683,0.053955766,0.570440255,0.744714542,unchanged
14889,ENSG00000196460,0.991899919,0.023518822,0.129220336,0.383616596,NA,unchanged
14890,ENSG00000196465,13.59654101,0.283801267,0.177228804,0.009170732,0.059789028,unchanged
14891,ENSG00000196466,87.58843972,0.067254292,0.085700821,0.306798051,0.519046155,unchanged
14892,ENSG00000196468,0.027560452,-0.000367248,0.128699657,0.978139701,NA,unchanged
14893,ENSG00000196470,379.3509978,0.031221446,0.071390943,0.59429139,0.761769506,unchanged
14894,ENSG00000196476,5.638996828,-0.068138494,0.131906787,0.243549772,0.451806951,unchanged
14895,ENSG00000196482,0.392721841,-0.003496033,0.128698977,0.944329722,NA,unchanged
14896,ENSG00000196497,42.79900317,-0.331669661,0.220262719,0.009399712,0.06083018,unchanged
14897,ENSG00000196498,95.07989014,-0.561812,0.147857883,6.64E-06,0.000642283,downregulated
14898,ENSG00000196502,239.4492736,-0.023468236,0.106478734,0.697095002,0.831855132,unchanged
14899,ENSG00000196503,0.460536189,0.015660734,0.129180969,0.384389836,NA,unchanged
14900,ENSG00000196504,1023.153761,0.118174053,0.060295854,0.027440715,0.118541489,unchanged
14901,ENSG00000196505,1160.432051,0.142872362,0.067939897,0.014603738,0.080274159,unchanged
14902,ENSG00000196507,5.230630866,0.059758629,0.131783289,0.253765722,0.463801843,unchanged
14903,ENSG00000196510,216.5923801,-0.076457137,0.051455739,0.10218656,0.266149956,unchanged
14904,ENSG00000196511,270.0252778,0.156816596,0.078582683,0.015096428,0.082189319,unchanged
14905,ENSG00000196517,27.23813984,0.051208706,0.132626568,0.247614189,0.456963731,unchanged
14906,ENSG00000196526,66.16762988,-0.398005781,0.166638038,0.001439212,0.018241876,downregulated
14907,ENSG00000196531,4044.231573,0.196889665,0.086348564,0.005440494,0.042760859,upregulated
14908,ENSG00000196535,245.2462575,-0.517726304,0.160689043,4.57E-05,0.002022031,downregulated
14909,ENSG00000196539,0.224210072,0.002035497,0.128613488,0.861829736,NA,unchanged
14910,ENSG00000196542,12.63896604,0.096442539,0.1516275,0.126689807,0.304007215,unchanged
14911,ENSG00000196544,153.509522,-0.190295529,0.078745342,0.004369653,0.036654765,downregulated
14912,ENSG00000196547,1014.704461,-0.002501011,0.09033068,0.96683007,0.984206536,unchanged
14913,ENSG00000196549,11664.56773,-0.01046593,0.103129858,0.856389388,0.927196927,unchanged
14914,ENSG00000196550,10.18319935,0.068215961,0.121650545,0.299145668,0.512494104,unchanged
14915,ENSG00000196557,3.442511099,-0.017501493,0.123262014,0.646224711,NA,unchanged
14916,ENSG00000196562,162.1350392,0.00733315,0.099354278,0.905490876,0.954378558,unchanged
14917,ENSG00000196565,15154.8468,0.061223794,0.142270698,0.085874413,0.239248741,unchanged
14918,ENSG00000196569,43.0546813,0.061636874,0.105947934,0.360764749,0.570081266,unchanged
14919,ENSG00000196576,265.0820557,-0.614927622,0.21237979,0.000134727,0.004027556,downregulated
14920,ENSG00000196581,7.482623657,0.090078706,0.154406782,0.11242445,0.281625259,unchanged
14921,ENSG00000196584,11.17520645,0.068414292,0.113778076,0.310804193,0.523147371,unchanged
14922,ENSG00000196586,94.6142392,-0.190296003,0.168799721,0.035615552,0.139845347,unchanged
14923,ENSG00000196588,232.6918005,-0.632277125,0.14135365,3.47E-07,0.000149981,downregulated
14924,ENSG00000196591,272.662618,0.166908733,0.081842587,0.013369949,0.075966119,unchanged
14925,ENSG00000196597,127.6079427,0.321865865,0.142032973,0.001857046,0.021350439,upregulated
14926,ENSG00000196600,0.141825204,0.00060394,0.128673415,0.951301504,NA,unchanged
14927,ENSG00000196604,0.049816218,0.000725797,0.128683636,0.950434238,NA,unchanged
14928,ENSG00000196605,75.17976579,0.295035242,0.10361932,0.00044546,0.009161389,upregulated
14929,ENSG00000196611,13.79026734,0.762697217,0.528129042,0.002499497,NA,unchanged
14930,ENSG00000196616,0.023424224,-0.000237167,0.12869655,0.971651186,NA,unchanged
14931,ENSG00000196620,0.094260155,0.000324755,0.128687396,0.9299188,NA,unchanged
14932,ENSG00000196628,432.2281523,0.00207415,0.076165253,0.974688677,0.988037643,unchanged
14933,ENSG00000196632,4.227941772,-0.003262695,0.115709011,0.94676753,0.973928605,unchanged
14934,ENSG00000196636,61.80762138,0.044175923,0.076968164,0.471261408,0.668997861,unchanged
14935,ENSG00000196639,2.616853322,0.072871924,0.149775993,0.087388048,NA,unchanged
14936,ENSG00000196642,109.8665198,-0.452677927,0.144966268,0.000109965,0.00357282,downregulated
14937,ENSG00000196646,290.3475148,0.073339741,0.060147623,0.165169455,0.357484039,unchanged
14938,ENSG00000196652,227.7714038,0.025035805,0.054926919,0.614577276,0.77740487,unchanged
14939,ENSG00000196653,73.40975485,0.221253923,0.120053591,0.010443384,0.064529859,unchanged
14940,ENSG00000196655,165.0360949,0.100718322,0.067895678,0.079974802,0.229558531,unchanged
14941,ENSG00000196659,87.62878058,0.000227647,0.075357056,0.996521764,0.998541789,unchanged
14942,ENSG00000196660,0.629664745,0.015757526,0.129225466,0.293894177,NA,unchanged
14943,ENSG00000196663,814.0297611,-0.064169696,0.100973867,0.336651077,0.547928923,unchanged
14944,ENSG00000196664,338.411848,-0.038552518,0.091591037,0.561277748,0.739870982,unchanged
14945,ENSG00000196666,0.116126425,0.001417657,0.128695508,0.843718519,NA,unchanged
14946,ENSG00000196670,320.6885478,0.178926438,0.081174358,0.007415312,0.052823127,unchanged
14947,ENSG00000196678,59.51593639,0.143190061,0.073082213,0.021228466,0.100762412,unchanged
14948,ENSG00000196683,459.1266775,0.154218986,0.090395824,0.027426054,0.118541489,unchanged
14949,ENSG00000196684,594.1477215,-0.157330907,0.118342033,0.051901248,0.17542495,unchanged
14950,ENSG00000196689,16.45278567,-0.201148801,0.179632038,0.031410892,0.12962378,unchanged
14951,ENSG00000196693,660.6656576,0.132105496,0.078846598,0.038193915,0.146114422,unchanged
14952,ENSG00000196700,33.01773583,-0.44530982,0.20689035,0.001202655,0.016355484,downregulated
14953,ENSG00000196704,300.8352946,0.076574175,0.056726589,0.131207901,0.310594932,unchanged
14954,ENSG00000196705,288.0412258,0.135886017,0.085003349,0.042059484,0.155032042,unchanged
14955,ENSG00000196711,0.054888107,0.000313524,0.128686545,0.908316028,NA,unchanged
14956,ENSG00000196712,1283.029605,0.069200294,0.082570818,0.276732619,0.488989682,unchanged
14957,ENSG00000196715,239.0098882,0.051958077,0.057591006,0.311683962,0.523871755,unchanged
14958,ENSG00000196724,50.07708948,0.021236433,0.106163274,0.722610532,0.8484605,unchanged
14959,ENSG00000196730,469.3227289,-0.250425557,0.112996215,0.004039171,0.03465974,downregulated
14960,ENSG00000196735,684.5984838,0.010542439,0.118504399,0.815669823,0.902236556,unchanged
14961,ENSG00000196739,1.025591499,0.009241965,0.128944452,0.216621963,NA,unchanged
14962,ENSG00000196743,227.8383662,-0.147815166,0.133037527,0.070775715,0.21379456,unchanged
14963,ENSG00000196747,63.12013201,0.060385448,0.11537174,0.350355257,0.56074174,unchanged
14964,ENSG00000196754,0.321613467,-0.004586373,0.128620731,0.728379173,NA,unchanged
14965,ENSG00000196757,509.7811805,0.162998613,0.083276849,0.015169004,0.082399599,unchanged
14966,ENSG00000196776,659.7574191,0.195860433,0.083604348,0.004682298,0.038427888,upregulated
14967,ENSG00000196778,267.3497922,0.149924101,0.161509692,0.064714052,0.201637626,unchanged
14968,ENSG00000196781,70.8413503,-0.240769563,0.105483338,0.003706619,0.03253222,downregulated
14969,ENSG00000196782,337.3687834,-0.020019107,0.076804259,0.744109741,0.862798268,unchanged
14970,ENSG00000196787,398.9037653,0.032720338,0.088598098,0.611101975,0.774353423,unchanged
14971,ENSG00000196792,641.0931894,0.122446429,0.114505989,0.103134134,0.267769565,unchanged
14972,ENSG00000196793,57.18150466,0.10994122,0.096134815,0.118074985,0.290805379,unchanged
14973,ENSG00000196812,75.03639613,0.046030654,0.082096685,0.466380586,0.664446652,unchanged
14974,ENSG00000196814,67.95188946,-0.110042882,0.106460418,0.132912552,0.313157304,unchanged
14975,ENSG00000196821,961.7166865,-0.172400865,0.080113907,0.010038008,0.063042806,unchanged
14976,ENSG00000196826,15.62390571,-0.003130238,0.127986827,0.841997324,NA,unchanged
14977,ENSG00000196832,0.403758912,-0.017948551,0.130080693,0.442921679,NA,unchanged
14978,ENSG00000196834,0.966884562,-0.012070456,0.127740321,0.675532398,NA,unchanged
14979,ENSG00000196839,130.3740331,-0.021867614,0.088110404,0.729528375,0.853902938,unchanged
14980,ENSG00000196843,174.6930947,-0.355242547,0.147226484,0.00118103,0.016200822,downregulated
14981,ENSG00000196844,0.094575511,-0.000216689,0.128687483,0.976731956,NA,unchanged
14982,ENSG00000196850,1250.535155,-0.054278839,0.067742005,0.344491344,0.555816838,unchanged
14983,ENSG00000196859,0.010770311,0.000174437,0.12869732,0.941208283,NA,unchanged
14984,ENSG00000196860,0.123144195,-8.65E-05,0.128683665,0.944906479,NA,unchanged
14985,ENSG00000196862,40.51921983,0.116477182,0.107096179,0.112753162,0.282052903,unchanged
14986,ENSG00000196865,716.6402984,0.154331063,0.072261626,0.011614197,0.069230015,unchanged
14987,ENSG00000196866,136.8052079,0.070200694,0.114272146,0.297249936,0.510641227,unchanged
14988,ENSG00000196867,71.6572537,0.191754029,0.108296461,0.017778415,0.090492569,unchanged
14989,ENSG00000196872,15.04896863,-0.142183273,0.175426264,0.075683546,0.222498932,unchanged
14990,ENSG00000196873,380.4459282,0.183163105,0.106244938,0.019991384,0.097317692,unchanged
14991,ENSG00000196876,11.46104521,0.046074955,0.117227814,0.428128754,0.632963505,unchanged
14992,ENSG00000196878,3.446387962,0.031557083,0.125442461,0.438358237,NA,unchanged
14993,ENSG00000196890,151.5831748,0.59134425,0.23569358,0.000415051,0.008687419,upregulated
14994,ENSG00000196911,208.9952678,0.092996703,0.096310335,0.179108731,0.374591106,unchanged
